itime,date,time,id,srcip,dstip,dstport,service,proto,action,policyid,policyname,hostname,tranip,transip,sessionid,subtype,level,duration,sentbyte,rcvdbyte,logid,app,appcat,crscore,craction,crlevel,srccountry,dstcountry,srcintf,dstintf,threats,threattyps,devid,dtime,devname,utmaction,appid,apprisk,applist,apps,dstmac,masterdstmac,dsthwvendor,dstosname,sentdelta,rcvddelta,srcmac,mastersrcmac,srchwvendor,srcfamily,devtype,osname,user,srcname,srcswversion,srcinetsvc,srccity,srcreputation,wanin,wanout,lanin,lanout,unauthuser,srcregion,tdthreattype,tdthreatname,tdwfcate
2024-07-01 21:05:12,2024-07-01,21:05:10,7386730049833009361,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228663876,forward,notice,181,62,126,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:05:10,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:05:02,2024-07-01,21:05:00,7386730006883336917,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228659605,forward,notice,184,68,244,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:05:00,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:05:01,2024-07-01,21:05:00,7386730002588369689,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228659705,forward,notice,184,67,117,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:05:00,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:04:40,2024-07-01,21:04:39,7386729912394056366,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228654565,forward,notice,180,70,114,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:04:39,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:24,2024-07-01,21:03:23,7386729585976541852,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228629823,forward,notice,181,60,76,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:23,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:19,2024-07-01,21:03:17,7386729564501704883,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228627935,forward,notice,182,60,76,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:16,2024-07-01,21:03:07,7386729551616814946,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228623884,forward,notice,183,68,164,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:16,2024-07-01,21:03:12,7386729551616814799,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228625720,forward,notice,183,60,76,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:12,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:16,2024-07-01,21:03:12,7386729551616813794,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228626364,forward,notice,182,76,316,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:12,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:16,2024-07-01,21:03:07,7386729551616813269,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228623784,forward,notice,183,58,74,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:16,2024-07-01,21:03:07,7386729551616812972,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228623800,forward,notice,183,62,126,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:16,2024-07-01,21:03:07,7386729551616812617,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228623504,forward,notice,184,60,76,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:16,2024-07-01,21:03:07,7386729551616812231,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228623510,forward,notice,184,64,129,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:16,2024-07-01,21:03:06,7386729551616804313,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228623843,forward,notice,183,64,258,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:16,2024-07-01,21:03:06,7386729551616804305,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228623512,forward,notice,184,64,257,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:16,2024-07-01,21:03:12,7386729551616803085,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228626393,forward,notice,182,70,294,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:12,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:04,2024-07-01,21:03:02,7386729500077196099,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228622933,forward,notice,181,67,118,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:02,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:04,2024-07-01,21:03:02,7386729500077195633,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228623197,forward,notice,180,66,82,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:02,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:02,2024-07-01,21:03:02,7386729491487262629,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228622844,forward,notice,181,62,78,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:02,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:03:02,2024-07-01,21:03:02,7386729491487261775,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228622805,forward,notice,181,61,77,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:03:02,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:02:57,2024-07-01,21:02:57,7386729470012425774,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228620194,forward,notice,184,75,215,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:02:57,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:02:37,2024-07-01,21:02:37,7386729384113079125,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228614023,forward,notice,181,70,114,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:02:37,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:01:42,2024-07-01,21:01:40,7386729147889878016,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228595708,forward,notice,184,80,272,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:01:40,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:01:41,2024-07-01,21:01:39,7386729143594909854,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228595703,forward,notice,184,80,272,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:01:39,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:01:37,2024-07-01,21:01:35,7386729126415040945,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228594908,forward,notice,181,70,114,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:01:35,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:01:35,2024-07-01,21:01:35,7386729117825107039,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228594930,forward,notice,181,67,118,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:01:35,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:01:06,2024-07-01,21:01:04,7386728993271055152,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228584691,forward,notice,182,75,215,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:01:04,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:00:25,2024-07-01,21:00:23,7386728817177395760,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228572187,forward,notice,180,73,249,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:00:23,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:00:24,2024-07-01,21:00:23,7386728812882428505,192.168.1.100,172.16.0.3,53,DNS,17,accept,14,Trust to ITU,,,,228571230,forward,notice,183,70,114,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:00:23,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:00:20,2024-07-01,21:00:18,7386728795702558989,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228570412,forward,notice,180,69,117,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:00:18,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:00:09,2024-07-01,21:00:07,7386728748457918658,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228565925,forward,notice,183,67,117,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:00:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:00:04,2024-07-01,21:00:03,7386728726983083136,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228563623,forward,notice,184,62,101,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:00:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 21:00:04,2024-07-01,21:00:03,7386728726983083129,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228564195,forward,notice,183,75,215,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 21:00:03,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:56,2024-07-01,20:59:53,7386728692623343829,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228560102,forward,notice,185,67,115,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:53,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:53,2024-07-01,20:59:53,7386728679738442843,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228560875,forward,notice,182,62,126,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:53,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:53,2024-07-01,20:59:52,7386728679738442529,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228560879,forward,notice,182,64,258,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:52,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:49,2024-07-01,20:59:48,7386728662558574119,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228559102,forward,notice,182,64,258,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:48,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:49,2024-07-01,20:59:48,7386728662558574000,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228559082,forward,notice,183,75,91,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:48,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:49,2024-07-01,20:59:48,7386728662558573071,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228559079,forward,notice,182,75,215,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:48,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:49,2024-07-01,20:59:48,7386728662558572595,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228559261,forward,notice,182,73,233,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:48,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:48,2024-07-01,20:59:48,7386728658263606255,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228559069,forward,notice,183,62,107,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:48,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:48,2024-07-01,20:59:48,7386728658263606095,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228559085,forward,notice,182,60,156,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:48,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:48,2024-07-01,20:59:48,7386728658263606021,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228559066,forward,notice,183,70,114,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:48,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:48,2024-07-01,20:59:48,7386728658263605943,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228559091,forward,notice,182,62,126,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:48,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:48,2024-07-01,20:59:48,7386728658263605928,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228559227,forward,notice,182,72,88,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:48,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:48,2024-07-01,20:59:48,7386728658263605843,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228559067,forward,notice,183,60,99,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:48,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:40,2024-07-01,20:59:37,7386728623903866900,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228556004,forward,notice,182,65,129,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:37,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:38,2024-07-01,20:59:37,7386728615313932682,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228555701,forward,notice,183,67,118,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:37,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:22,2024-07-01,20:59:22,7386728546594456931,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228550832,forward,notice,183,73,233,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:22,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:19,2024-07-01,20:59:17,7386728533709554005,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228549261,forward,notice,183,62,107,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:19,2024-07-01,20:59:17,7386728533709553846,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228549320,forward,notice,182,64,258,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:18,2024-07-01,20:59:17,7386728529414586542,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228549262,forward,notice,183,70,114,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:18,2024-07-01,20:59:17,7386728529414586534,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228549307,forward,notice,182,75,91,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:17,2024-07-01,20:59:17,7386728525119620257,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228549310,forward,notice,182,62,126,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:17,2024-07-01,20:59:17,7386728525119619967,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228549274,forward,notice,182,75,215,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:17,2024-07-01,20:59:17,7386728525119619892,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228549256,forward,notice,183,60,99,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:59:17,2024-07-01,20:59:17,7386728525119619580,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228549308,forward,notice,182,60,156,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:59:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:58:57,2024-07-01,20:58:55,7386728439220273687,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228541436,forward,notice,183,58,74,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:58:55,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:58:53,2024-07-01,20:58:51,7386728422040403987,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228539318,forward,notice,185,64,258,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:58:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:58:52,2024-07-01,20:58:51,7386728417745437562,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228539313,forward,notice,185,60,99,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:58:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:58:52,2024-07-01,20:58:51,7386728417745437491,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228539312,forward,notice,185,70,114,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:58:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:58:52,2024-07-01,20:58:51,7386728417745437352,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228539317,forward,notice,185,62,126,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:58:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:58:52,2024-07-01,20:58:51,7386728417745437094,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228539315,forward,notice,185,62,107,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:58:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:58:52,2024-07-01,20:58:51,7386728417745437073,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228539872,forward,notice,183,73,233,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:58:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 20:58:51,2024-07-01,20:58:51,7386728413450470524,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,228539316,forward,notice,185,60,156,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 20:58:51,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
